word	time	filler
"219 EAST 120 STREET"	1017850010	0
"221 EAST 120 STREET"	1017850011	0
"225 EAST 120 STREET"	1017850012	0
"229 EAST 120 STREET"	1017850014	0
"231 EAST 120 STREET"	1017850015	0
"235 EAST 120 STREET"	1017850017	0
"239 EAST 120 STREET"	1017850018	0
"241 EAST 120 STREET"	1017850019	0
"243 EAST 120 STREET"	1017850020	0
"245 EAST 120 STREET"	1017850021	0
"2341 2 AVENUE"	1017850022	0
"2343 2 AVENUE"	1017850023	0
"2347 2 AVENUE"	1017850024	0
"2349 2 AVENUE"	1017850025	0
"2351 2 AVENUE"	1017850026	0
"2353 2 AVENUE"	1017850027	0
"2355 2 AVENUE"	1017850028	0
"2357 2 AVENUE"	1017850029	0
"244 EAST 121 STREET"	1017850030	0
"242 EAST 121 STREET"	1017850031	0
"240 EAST 121 STREET"	1017850032	0
"238 EAST 121 STREET"	1017850033	0
"234 EAST 121 STREET"	1017850034	0
"232 EAST 121 STREET"	1017850036	0
"230 EAST 121 STREET"	1017850037	0
"228 EAST 121 STREET"	1017850038	0
"222 EAST 121 STREET"	1017850039	0
"218 EAST 121 STREET"	1017850042	0
"216 EAST 121 STREET"	1017850043	0
"205 EAST 120 STREET"	1017850104	0
"223 EAST 120 STREET"	1017850111	0
"246 EAST 121 STREET"	1017850129	0
"207 EAST 120 STREET"	1017857501	0
"2205 3 AVENUE"	1017857502	0
"2223 3 AVENUE"	1017860001	0
"2231 3 AVENUE"	1017860004	0
"211 EAST 121 STREET"	1017860005	0
"213 EAST 121 STREET"	1017860006	0
"215 EAST 121 STREET"	1017860007	0
"219 EAST 121 STREET"	1017860009	0
"235 EAST 121 STREET"	1017860016	0
"237 EAST 121 STREET"	1017860017	0
"239 EAST 121 STREET"	1017860018	0
"2 AVENUE"	1017860022	0
"2 AVENUE"	1017860023	0
"2367 2 AVENUE"	1017860024	0
"2369 2 AVENUE"	1017860026	0
"2371 2 AVENUE"	1017860027	0
"2375 2 AVENUE"	1017860028	0
"242 EAST 122 STREET"	1017860031	0
"240 EAST 122 STREET"	1017860032	0
"238 EAST 122 STREET"	1017860033	0
"234 EAST 122 STREET"	1017860034	0
"232 EAST 122 STREET"	1017860035	0
"230 EAST 122 STREET"	1017860036	0
"228 EAST 122 STREET"	1017860037	0
"226 EAST 122 STREET"	1017860038	0
"224 EAST 122 STREET"	1017860039	0
"216 EAST 122 STREET"	1017860041	0
"212 EAST 122 STREET"	1017860042	0
"210 EAST 122 STREET"	1017860045	0
"208 EAST 122 STREET"	1017860046	0
"2239 3 AVENUE"	1017860047	0
"207 EAST 121 STREET"	1017860104	0
"249 EAST 121 STREET"	1017860121	0
"2365 2 AVENUE"	1017860123	0
"236 EAST 122 STREET"	1017860133	0
"2243 3 AVENUE"	1017870001	0
"211 EAST 122 STREET"	1017870060	0
"2383 2 AVENUE"	1017870070	0
"2391 2 AVENUE"	1017870080	0
"2265 3 AVENUE"	1017880001	0
"2271 3 AVENUE"	1017880004	0
"205 EAST 123 STREET"	1017880005	0
"211 EAST 123 STREET"	1017880006	0
"213 EAST 123 STREET"	1017880007	0
"217 EAST 123 STREET"	1017880008	0
"221 EAST 123 STREET"	1017880009	0
"231 EAST 123 STREET"	1017880013	0
"235 EAST 123 STREET"	1017880014	0
"237 EAST 123 STREET"	1017880015	0
"241 EAST 123 STREET"	1017880017	0
"243 EAST 123 STREET"	1017880018	0
"245 EAST 123 STREET"	1017880019	0
"247 EAST 123 STREET"	1017880020	0
"2401 2 AVENUE"	1017880022	0
"2403 2 AVENUE"	1017880023	0
"2405 2 AVENUE"	1017880024	0
"2407 2 AVENUE"	1017880025	0
"2409 2 AVENUE"	1017880026	0
"2411 2 AVENUE"	1017880027	0
"2413 2 AVENUE"	1017880028	0
"2415 2 AVENUE"	1017880029	0
"242 EAST 124 STREET"	1017880030	0
"240 EAST 124 STREET"	1017880031	0
"238 EAST 124 STREET"	1017880032	0
"236 EAST 124 STREET"	1017880034	0
"230 EAST 124 STREET"	1017880035	0
"226 EAST 124 STREET"	1017880038	0
"210 EAST 124 STREET"	1017880043	0
"208 EAST 124 STREET"	1017880044	0
"204 EAST 124 STREET"	1017880046	0
"2277 3 AVENUE"	1017880048	0
"2275 3 AVENUE"	1017880049	0
"2273 3 AVENUE"	1017880050	0
"3 AVENUE"	1017880101	0
"3 AVENUE"	1017880104	0
"2279 3 AVENUE"	1017887501	0
"206 EAST 124 STREET"	1017887502	0
"2283 3 AVENUE"	1017890001	0
"2289 3 AVENUE"	1017890004	0
"205 EAST 124 STREET"	1017890005	0
"215 EAST 124 STREET"	1017890009	0
"221 EAST 124 STREET"	1017890010	0
"223 EAST 124 STREET"	1017890011	0
"225 EAST 124 STREET"	1017890012	0
"227 EAST 124 STREET"	1017890013	0
"229 EAST 124 STREET"	1017890014	0
"231 EAST 124 STREET"	1017890015	0
"245 EAST 124 STREET"	1017890021	0
"260 EAST 125 STREET"	1017890026	0
"258 EAST 125 STREET"	1017890027	0
"256 EAST 125 STREET"	1017890028	0
"254 EAST 125 STREET"	1017890029	0
"246 EAST 125 STREET"	1017890030	0
"232 EAST 125 STREET"	1017890034	0
"230 EAST 125 STREET"	1017890035	0
"228 EAST 125 STREET"	1017890036	0
"226 EAST 125 STREET"	1017890037	0
"220 EAST 125 STREET"	1017890039	0
"218 EAST 125 STREET"	1017890042	0
"214 EAST 125 STREET"	1017890043	0
"212 EAST 125 STREET"	1017890045	0
"2291 3 AVENUE"	1017890050	0
"3 AVENUE"	1017890146	0
"200 EAST 125 STREET"	1017897501	0
"2305 3 AVENUE"	1017900001	0
"2309 3 AVENUE"	1017900003	0
"207 EAST 125 STREET"	1017900005	0
"209 EAST 125 STREET"	1017900006	0
"213 EAST 125 STREET"	1017900008	0
"225 EAST 125 STREET"	1017900012	0
"243 EAST 125 STREET"	1017900013	0
"249 EAST 125 STREET"	1017900020	0
"2449 2 AVENUE"	1017900024	0
"2 AVENUE"	1017900025	0
"2453 2 AVENUE"	1017900026	0
"2455 2 AVENUE"	1017900027	0
"2 AVENUE"	1017900028	0
"2459 2 AVENUE"	1017900029	0
"238 EAST 126 STREET"	1017900030	0
"236 EAST 126 STREET"	1017900031	0
"214 EAST 126 STREET"	1017900040	0
"210 EAST 126 STREET"	1017900041	0
"EAST 126 STREET"	1017900044	0
"204 EAST 126 STREET"	1017900045	0
"2315 3 AVENUE"	1017900046	0
"2313 3 AVENUE"	1017900049	0
"205 EAST 125 STREET"	1017900101	0
"225 EAST 126 STREET"	1017910001	0
"2461 2 AVENUE"	1017910020	0
"2469 2 AVENUE"	1017910025	0
"230 EAST 127 STREET"	1017910034	0
"2327 3 AVENUE"	1017910044	0
"2321 3 AVENUE"	1017910046	0
"2341 3 AVENUE"	1017920001	0
"207 EAST 127 STREET"	1017920005	0
"2485 2 AVENUE"	1017920019	0
"SECOND AVENUE"	1017920028	0
"2355 3 AVENUE"	1017920050	0
"233 EAST 128 STREET"	1017930001	0
"235 EAST 128 STREET"	1017930007	0
"2302 2 AVENUE"	1017950001	0
"2304 2 AVENUE"	1017950002	0
"2306 2 AVENUE"	1017950003	0
"2308 2 AVENUE"	1017950004	0
"305 EAST 118 STREET"	1017950005	0
"309 EAST 118 STREET"	1017950007	0
"313 EAST 118 STREET"	1017950009	0
"317 EAST 118 STREET"	1017950011	0
"325 EAST 118 STREET"	1017950012	0
"329 EAST 118 STREET"	1017950016	0
"333 EAST 118 STREET"	1017950017	0
"335 EAST 118 STREET"	1017950018	0
"339 EAST 118 STREET"	1017950020	0
"343 EAST 118 STREET"	1017950021	0
"345 EAST 118 STREET"	1017950022	0
"347 EAST 118 STREET"	1017950023	0
"2295 1 AVENUE"	1017950024	0
"2301 1 AVENUE"	1017950026	0
"2317 1 AVENUE"	1017950028	0
"2319 1 AVENUE"	1017950029	0
"2321 1 AVENUE"	1017950030	0
"2323 1 AVENUE"	1017950031	0
"352 EAST 119 STREET"	1017950032	0
"348 EAST 119 STREET"	1017950033	0
"342 EAST 119 STREET"	1017950035	0
"308 EAST 119 STREET"	1017950049	0
"306 EAST 119 STREET"	1017950050	0
"2316 2 AVENUE"	1017950051	0
"2310 2 AVENUE"	1017950053	0
"303 EAST 118 STREET"	1017950104	0
"EAST 118 STREET"	1017950116	0
"326 EAST 119 STREET"	1017950141	0
"324 EAST 119 STREET"	1017950142	0
"322 EAST 119 STREET"	1017950143	0
"318 EAST 119 STREET"	1017950144	0
"316 EAST 119 STREET"	1017950145	0
"314 EAST 119 STREET"	1017950146	0
"312 EAST 119 STREET"	1017950147	0
"310 EAST 119 STREET"	1017950148	0
"302 EAST 119 STREET"	1017950150	0
"328 EAST 119 STREET"	1017957501	0
"346 EAST 119 STREET"	1017957502	0
"2322 2 AVENUE"	1017960001	0
"2324 2 AVENUE"	1017960002	0
"2326 2 AVENUE"	1017960003	0
"2328 2 AVENUE"	1017960004	0
"305 EAST 119 STREET"	1017960005	0
"307 EAST 119 STREET"	1017960006	0
"311 EAST 119 STREET"	1017960007	0
"313 EAST 119 STREET"	1017960008	0
"333 EAST 119 STREET"	1017960020	0
"345 EAST 119 STREET"	1017960021	0
"347 EAST 119 STREET"	1017960022	0
"349 EAST 119 STREET"	1017960023	0
"2325 1 AVENUE"	1017960024	0
"2327 1 AVENUE"	1017960025	0
"2329 1 AVENUE"	1017960026	0
"2331 1 AVENUE"	1017960027	0
"2333 1 AVENUE"	1017960028	0
"2335 1 AVENUE"	1017960029	0
"2337 1 AVENUE"	1017960031	0
"348 EAST 120 STREET"	1017960033	0
"346 EAST 120 STREET"	1017960034	0
"344 EAST 120 STREET"	1017960035	0
"342 EAST 120 STREET"	1017960036	0
"338 EAST 120 STREET"	1017960037	0
"334 EAST 120 STREET"	1017960038	0
"332 EAST 120 STREET"	1017960039	0
"330 EAST 120 STREET"	1017960040	0
"328 EAST 120 STREET"	1017960041	0
"326 EAST 120 STREET"	1017960042	0
"322 EAST 120 STREET"	1017960043	0
"320 EAST 120 STREET"	1017960044	0
"316 EAST 120 STREET"	1017960045	0
"314 EAST 120 STREET"	1017960046	0
"312 EAST 120 STREET"	1017960047	0
"310 EAST 120 STREET"	1017960048	0
"306 EAST 120 STREET"	1017960049	0
"304 EAST 120 STREET"	1017960050	0
"2338 2 AVENUE"	1017960051	0
"2336 2 AVENUE"	1017960052	0
"2332 2 AVENUE"	1017960053	0
"2330 2 AVENUE"	1017960054	0
"309 EAST 119 STREET"	1017960106	0
"315 EAST 119 STREET"	1017960108	0
"317 EAST 119 STREET"	1017960110	0
"319 EAST 119 STREET"	1017960111	0
"321 EAST 119 STREET"	1017960112	0
"323 EAST 119 STREET"	1017960114	0
"355 EAST 119 STREET"	1017960124	0
"350 EAST 120 STREET"	1017960132	0
"340 EAST 120 STREET"	1017960136	0
"324 EAST 120 STREET"	1017960142	0
"318 EAST 120 STREET"	1017960144	0
"308 EAST 120 STREET"	1017960148	0
"2334 2 AVENUE"	1017960152	0
"2340 2 AVENUE"	1017970001	0
"2345 1 AVENUE"	1017970100	0
"2350 2 AVENUE"	1017970110	0
"2 AVENUE"	1018010001	0
"2435 1 AVENUE"	1018010005	0
"EAST 124 STREET"	1018010100	0
"2 AVENUE"	1018020001	0
"2451 1 AVENUE"	1018020030	0
"334 EAST 126 STREET"	1018020032	0
"330 EAST 126 STREET"	1018020034	0
"326 EAST 126 STREET"	1018020036	0
"322 EAST 126 STREET"	1018020038	0
"320 EAST 126 STREET"	1018020039	0
"318 EAST 126 STREET"	1018020040	0
"316 EAST 126 STREET"	1018020041	0
"314 EAST 126 STREET"	1018020042	0
"310 EAST 126 STREET"	1018020043	0
"308 EAST 126 STREET"	1018020045	0
"306 EAST 126 STREET"	1018020046	0
"304 EAST 126 STREET"	1018020047	0
"302 EAST 126 STREET"	1018020048	0
"2460 2 AVENUE"	1018030001	0
"2551 1 AVENUE"	1018030060	0
"2 AVENUE"	1018030080	0
"EAST 127 STREET"	1018030085	0
"EAST 127 STREET"	1018030090	0
"2296 1 AVENUE"	1018060001	0
"2298 1 AVENUE"	1018060002	0
"2306 1 AVENUE"	1018060003	0
"2308 1 AVENUE"	1018060004	0
"405 EAST 118 STREET"	1018060005	0
"409 EAST 118 STREET"	1018060006	0
"411 EAST 118 STREET"	1018060007	1
"417 EAST 118 STREET"	1018060009	0
"421 EAST 118 STREET"	1018060010	0
"423 EAST 118 STREET"	1018060011	0
"427 EAST 118 STREET"	1018060012	0
"429 EAST 118 STREET"	1018060013	0
"431 EAST 118 STREET"	1018060014	0
"433 EAST 118 STREET"	1018060015	0
"437 EAST 118 STREET"	1018060016	0
"439 EAST 118 STREET"	1018060017	0
"441 EAST 118 STREET"	1018060018	0
"443 EAST 118 STREET"	1018060019	0
"447 EAST 118 STREET"	1018060020	0
"341 PLEASANT AVENUE"	1018060021	0
"345 PLEASANT AVENUE"	1018060022	0
"347 PLEASANT AVENUE"	1018060023	0
"351 PLEASANT AVENUE"	1018060025	0
"355 PLEASANT AVENUE"	1018060026	0
"357 PLEASANT AVENUE"	1018060027	0
"361 PLEASANT AVENUE"	1018060028	0
"446 EAST 119 STREET"	1018060029	0
"444 EAST 119 STREET"	1018060031	0
"442 EAST 119 STREET"	1018060032	0
"426 EAST 119 STREET"	1018060036	0
"424 EAST 119 STREET"	1018060037	0
"422 EAST 119 STREET"	1018060038	0
"420 EAST 119 STREET"	1018060039	0
"418 EAST 119 STREET"	1018060040	0
"416 EAST 119 STREET"	1018060041	0
"412 EAST 119 STREET"	1018060043	0
"410 EAST 119 STREET"	1018060044	0
"408 EAST 119 STREET"	1018060045	0
"2316 1 AVENUE"	1018060046	0
"2314 1 AVENUE"	1018060047	0
"2312 1 AVENUE"	1018060048	0
"2310 1 AVENUE"	1018060049	0
"403 EAST 118 STREET"	1018060101	0
"407 EAST 118 STREET"	1018060105	0
"419 EAST 118 STREET"	1018060109	0
"425 EAST 118 STREET"	1018060111	0
"435 EAST 118 STREET"	1018060115	0
"445 EAST 118 STREET"	1018060119	0
"449 EAST 118 STREET"	1018060120	0
"343 PLEASANT AVENUE"	1018060121	0
"359 PLEASANT AVENUE"	1018060127	0
"454 EAST 119 STREET"	1018060128	0
"452 EAST 119 STREET"	1018060129	0
"406 EAST 119 STREET"	1018060145	0
"2322 1 AVENUE"	1018070001	0
"EAST 119 STREET"	1018070005	0
"413 EAST 119 STREET"	1018070009	0
"415 EAST 119 STREET"	1018070010	0
"417 EAST 119 STREET"	1018070011	0
"419 EAST 119 STREET"	1018070012	0
"421 EAST 119 STREET"	1018070013	0
"431 EAST 119 STREET"	1018070014	0
"433 EAST 119 STREET"	1018070015	0
"441 EAST 119 STREET"	1018070018	0
"447 EAST 119 STREET"	1018070021	0
"363 PLEASANT AVENUE"	1018070022	0
"365 PLEASANT AVENUE"	1018070024	0
"375 PLEASANT AVENUE"	1018070028	0
"379 PLEASANT AVENUE"	1018070029	0
"438 EAST 120 STREET"	1018070030	0
"434 EAST 120 STREET"	1018070034	0
"432 PLEASANT AVENUE"	1018070035	0
"430 EAST 120 STREET"	1018070036	0
"426 EAST 120 STREET"	1018070037	0
"424 EAST 120 STREET"	1018070038	0
"420 EAST 120 STREET"	1018070039	0
"418 EAST 120 STREET"	1018070040	0
"416 EAST 120 STREET"	1018070041	0
"412 EAST 120 STREET"	1018070043	0
"408 EAST 120 STREET"	1018070044	0
"406 EAST 120 STREET"	1018070045	0
"2336 1 AVENUE"	1018070046	0
"2334 1 AVENUE"	1018070047	0
"2330 1 AVENUE"	1018070048	0
"429 EAST 119 STREET"	1018070113	0
"451 EAST 119 STREET"	1018070122	0
"436 EAST 120 STREET"	1018070133	0
"428 EAST 120 STREET"	1018070136	0
"422 EAST 120 STREET"	1018070138	0
"410 EAST 120 STREET"	1018070143	0
"414 EAST 120 STREET"	1018077501	0
"2342 1 AVENUE"	1018080001	0
"413 EAST 120 STREET"	1018080008	0
"411 EAST 120 STREET"	1018080010	0
"F D R DRIVE"	1018080028	0
"2412 1 AVENUE"	1018110021	0
"1 AVENUE"	1018110050	0
"1 AVENUE"	1018110060	0
"1 AVENUE"	1018110127	0
"2550 1 AVENUE"	1018110132	0
"2570 1 AVENUE"	1018110142	0
"1 AVENUE"	1018110153	0
"2590 1 AVENUE"	1018110209	0
"340 PLEASANT AVENUE"	1018150001	0
"342 PLEASANT AVENUE"	1018150002	0
"505 EAST 118 STREET"	1018150005	0
"507 EAST 118 STREET"	1018150006	0
"EAST 118 STREET"	1018150007	0
"513 EAST 118 STREET"	1018150008	0
"513 1/2 EAST 118 STREET"	1018150009	0
"515 EAST 118 STREET"	1018150010	0
"517 EAST 118 STREET"	1018150011	0
"519 EAST 118 STREET"	1018150012	0
"521 EAST 118 STREET"	1018150013	0
"523 EAST 118 STREET"	1018150014	0
"F D R DRIVE"	1018150025	0
"524 EAST 119 STREET"	1018150038	0
"520 EAST 119 STREET"	1018150040	0
"518 EAST 119 STREET"	1018150042	0
"516 EAST 119 STREET"	1018150043	0
"514 EAST 119 STREET"	1018150044	0
"512 EAST 119 STREET"	1018150045	0
"508 EAST 119 STREET"	1018150046	0
"354 PLEASANT AVENUE"	1018150049	0
"503 EAST 118 STREET"	1018150104	0
"511 EAST 118 STREET"	1018150107	0
"515 1/2 EAST 118 STREET"	1018150110	0
"525 EAST 118 STREET"	1018150114	0
"510 EAST 119 STREET"	1018150145	0
"506 EAST 119 STREET"	1018157501	0
"535 EAST 119 STREET"	1018160001	0
"F D R DRIVE"	1018160023	0
"F D R DRIVE"	1018190003	0
"WARDS ISLAND"	1018190010	0
"WARDS ISLAND"	1018190015	0
"WARDS ISLAND"	1018190020	0
"WARDS ISLAND"	1018190030	0
"8 RANDALLS ISLAND"	1018190040	0
"203 RANDALLS ISLAND"	1018190203	0
